번호,상세영업상태명,인허가일자,폐업일자,시설총규모,소재지전체주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,lon,lat
1550581,폐업,20011127,20200113,42,경상북도 안동시 정하동 391번지 ,밥한술,한식,353950.0643,340229.7964,기타,128.7201964,36.5507774
1537962,폐업,19970116,20200113,96.83,경상북도 경주시 양남면 수렴리 246-6번지 ,장독웰빙쌈밥,한식,422147.908,243420.6453,기타,129.4540647,35.66572743
1752894,폐업,20190513,20200113,62.44,경상남도 창원시 진해구 북부동 539번지 1층 ,퓨전포차다와,한식,359327.7777,180795.5145,,128.7484551,35.1136718
1651819,폐업,20180615,20200113,60,경상남도 김해시 진영읍 진영리 1586-14번지 ,오빠의주방,정종/대포집/소주방,357004.4342,202513.7674,,128.7271174,35.30970429
1759348,폐업,20000905,20200113,48.3,경상남도 창원시 마산회원구 회원동 63-1번지 지상1층 ,산에들에,한식,343323.2643,192213.9751,기타,128.5749465,35.21895619
1547596,폐업,20131008,20200113,54.98,경상북도 김천시 신음동 996-8번지 ,먹방포차,식육(숯불구이),300447.0998,293135.4378,주택가주변,128.1167094,36.13357122
1763630,폐업,20110707,20200114,56,경상남도 창원시 성산구 중앙동 94-4번지 (개나리상가1층5.6.7.8.9.10호) ,열정짬뽕,중국식,352728.69,192977.8222,,128.678351,35.22445172
1683197,폐업,20120504,20200114,79.8,경상남도 창녕군 계성면 계성리 188-6번지 ,계성 해장국,한식,336975.4083,221595.4781,,128.510165,35.48457342
1685411,폐업,20120608,20200114,49.75,경상남도 고성군 회화면 배둔리 438-8번지 ,삼미식당,한식,324971.2728,173949.0896,기타,128.3706804,35.05682317
1707018,폐업,20190625,20200114,94.4,경기도 화성시 우정읍 조암리 475-10번지 ,대한뉴스갈비탕도가니탕,탕류(보신용),183344.3703,397717.0005,,126.8134777,37.08103509
1693686,폐업,19980805,20200114,57.56,경상남도 거창군 거창읍 가지리 211-7번지 ,가지리식육식당,식육(숯불구이),282030.8115,244219.946,주택가주변,127.907103,35.69451045
1673588,폐업,20121019,20200114,246,경상남도 양산시 하북면 순지리 756-16번지 ,다원정,한식,389166.231,223111.0955,,129.0853257,35.48966767
1535399,폐업,19930616,20200114,44.04,경상북도 경주시 외동읍 죽동리 13-16번지 ,원조 남경주 한우 소머리곰탕,한식,409384.2653,252441.2937,,129.3155649,35.74974936
1518823,폐업,20181211,20200114,19.35,경상북도 포항시 남구 동해면 도구리 638-5번지 1층 ,촌한정식,한식,420121.2942,279257.1464,,129.4415652,35.98886657
1518834,폐업,20181004,20200114,118.24,경상북도 포항시 남구 오천읍 문덕리 345-2번지 1층 ,밤새,감성주점,416754.956,275870.253,,129.4033435,35.95912288
1519494,폐업,20060411,20200114,88.06,경상북도 포항시 북구 장성동 1353-4번지 (1층) ,맛있는 오칠구(장성점),분식,414442.5783,287680.3577,아파트지역,129.3809283,36.06597682
1782968,폐업,20180713,20200114,208.37,세종특별자치시 새롬동 341-95번지 무지개타워 ,서서갈비세종점,한식,222457.9063,331528.4371,,127.2514171,36.48449156
1504869,폐업,20180511,20200114,107.7,전라남도 영광군 홍농읍 계마리 894-24번지 ,동서네낙지,횟집,146039.9794,210610.1554,,126.4068611,35.39353031
1563755,폐업,20181012,20200114,37.5,경상북도 구미시 원평동 159-6번지 1층 ,신한국수산,회집,319739.4988,293134.9946,,128.3309888,36.13138033
1611510,폐업,19810821,20200114,42.1,경상북도 봉화군 상운면 가곡리 411번지 ,상운식당,한식,356580.7806,371682.8207,기타,128.7559916,36.83364803
1696417,폐업,19961106,20200114,69.78,경상남도 합천군 합천읍 합천리 593-8번지 (2층) ,사랑해식당,한식,305176.879,230308.8202,기타,128.1609734,35.56696235
1770862,폐업,20100421,20200114,125.92,경상남도 창원시 의창구 용호동 73-62번지 정우상가 2층 203호,담다 비빔밥,한식,352824.0387,193419.8523,,128.6794799,35.22841971
1674032,폐업,20181114,20200114,59.64,경상남도 양산시 물금읍 가촌리 1301-4번지 나래스타 108호,미식가의구이증산점,한식,382372.0674,203164.6894,,129.0060452,35.31126705
1771078,폐업,20161201,20200114,138.94,경상남도 창원시 마산회원구 합성동 266-32번지 ,엑시토(E'XITO),호프/통닭,344132.0974,194377.0303,,128.5842055,35.23832953
1765402,폐업,20180226,20200114,18.36,경상남도 창원시 의창구 소답동 109-17번지 지상1층 일부 ,창원원조충무김밥,분식,347765.2077,197235.4071,,128.6246172,35.26355449
1607533,폐업,20161216,20200114,43.5,경상북도 칠곡군 석적읍 중리 204-1번지 ,두만이통닭중리점,호프/통닭,327349.8515,287230.1495,기타,128.4145567,36.07721333
1572639,폐업,20081105,20200114,19.16,경상북도 영주시 휴천동 513-26번지 ,용쓰꼬마김밥,분식,344471.8459,368476.9531,기타,128.6196992,36.80669666
1564667,폐업,20181122,20200114,42.4,경상북도 구미시 봉곡동 391번지 현대아파트 1층 상가동 103호,작은공간,기타,318522.6155,295255.8587,,128.3177929,36.15063791
1727004,폐업,20190305,20200114,83,경기도 양주시 백석읍 복지리 134-1번지 ,다사랑한식부페,한식,199322.2109,476071.5344,기타,126.9930911,37.7871651
1673433,폐업,20150203,20200114,123.3,경상남도 양산시 동면 석산리 1455-1번지 ,빼돌린뒷고기,식육(숯불구이),384240.4722,203878.3524,,129.0267378,35.31735328
1655697,폐업,20111230,20200114,28.05,경상남도 김해시 부원동 608-6번지 ,한우선지국밥,한식,371323.6835,193714.6666,,128.8826554,35.22808889
1768715,폐업,20010723,20200114,56.4,경상남도 창원시 진해구 이동 69-136번지 지하1층 ,산머루,한식,354821.5802,184495.9502,,128.699739,35.14771346
1596686,폐업,19810922,20200114,0,경상북도 청송군 부남면 대전리 62번지 ,희망식당,한식,,,,inf,inf
1609008,폐업,20180821,20200114,95.86,경상북도 예천군 예천읍 대심리 442-7번지 ,신라의 달밤,한식,328717.2871,351034.3029,,128.4402775,36.65183858
1713124,폐업,20180614,20200114,67.79,경기도 화성시 영천동 358-61번지 금강펜테리움IT타워 1층 131호,라이크 어쓰,기타,208118.7994,412052.8258,,127.0922536,37.21032276
1752898,폐업,20190614,20200115,33.85,경상남도 창원시 마산합포구 진동면 진동리 445-23번지 1층 ,소풍,한식,335541.4437,180843.8353,,128.4876386,35.11758621
1580052,폐업,20021118,20200115,21.3,"경상북도 상주시 남성동 85-9번지 ,-10 ",태백식당,한식,304031.039,324275.5842,기타,128.1606581,36.41376735
1572264,폐업,20160318,20200115,44.11,경상북도 영주시 휴천동 386-51번지 외 1필지 ,추억의골목집,한식,345308.737,368903.0384,,128.629155,36.81040663
1734558,폐업,19840525,20200115,0,경기도 포천시 영중면 양문리 801-7번지 ,충남식당,한식,221190.938,499803.6611,,127.2420492,38.00073124
1789646,폐업,20021005,20200115,86,경기도 여주시 현암동 191-20번지 ,홍문해장국,한식,256806.4558,423193.1857,기타,127.6415753,37.30900529
1774090,폐업,20170512,20200115,15,경상남도 창원시 성산구 사파동 139번지 대동상가 지하1층 13호,시원이네착한분식,분식,354150.77,192754.5883,,128.693923,35.22222316
1771094,폐업,20050510,20200115,0,경상남도 창원시 마산회원구 회원동 29-15번지 ,처갓집양념치킨(회원1동점),통닭(치킨),342988.5841,192529.2422,기타,128.5713266,35.22184447
1732309,폐업,19980620,20200115,26.48,경기도 포천시 영중면 양문리 804-6번지 ,울타리포장마차,한식,221180.3082,499869.0639,,127.2419301,38.00132071
1774340,폐업,20170929,20200115,123,경상남도 창원시 성산구 중앙동 76-3번지 ,코코,기타,352750.6458,193363.5299,,128.6786636,35.22792344
1765756,폐업,20141217,20200115,67.59,경상남도 창원시 마산합포구 중성동 68-4번지 2층 ,루나,호프/통닭,343454.4995,191027.2114,기타,128.5761809,35.20824464
1707112,폐업,20190729,20200115,80,경기도 화성시 영천동 701-7번지 1층 일부호,위디자인하우스카페,기타,209923.5064,411544.0999,,127.1125778,37.20572161
1583783,폐업,20000313,20200115,46,경상북도 문경시 신기동 902번지 ,화목식육식당,한식,304998.8239,349764.0024,,128.1749098,36.64330227
1530785,폐업,20070305,20200115,246.54,경상북도 경주시 보문동 244-3번지 ,디아망,경양식,403410.7491,261877.2238,기타,129.2519692,35.83597774
1530758,폐업,20080715,20200115,44.1,경상북도 경주시 성건동 683-1번지 ,꼬치신,한식,399258.9879,263848.7405,,129.2065437,35.8545843
1632597,폐업,20170522,20200115,46.53,경상남도 통영시 봉평동 226-5번지 ,봉평산마루,식육(숯불구이),329437.6626,148290.8129,,128.4156502,34.82505115
1615729,폐업,20150427,20200115,92.78,경상남도 진주시 신안동 25-27번지 1층 ,서울감자탕,한식,297705.2261,187771.674,,128.0734877,35.18439771
1616982,폐업,20180525,20200115,51,경상남도 진주시 상대동 281-17번지 1층일부 ,오저닭,호프/통닭,300808.3382,187517.9939,주택가주변,128.1075194,35.18180529
1718616,폐업,20190607,20200115,82,경기도 광주시 삼동 281-1번지 1층 ,참새와곱창,한식,217566.1548,434383.3333,,127.1992085,37.41139632
1783764,폐업,20190510,20200115,22.56,세종특별자치시 한솔동 974번지 첫마을6단지 ,명동분식,분식,222654.2403,330593.6837,,127.2535808,36.47606346
1718610,폐업,20190620,20200115,45.4,경기도 광주시 퇴촌면 도수리 618-8번지 1층 ,치킨더홈 퇴촌점,호프/통닭,227807.0741,441163.6579,,127.3151387,37.47223667
1581830,폐업,20171024,20200115,17.99,경상북도 상주시 냉림동 93-82번지 ,쉼터식당,분식,304409.4116,325272.4849,,128.1650098,36.42270818
1623528,폐업,20050308,20200115,101.8,경상남도 진주시 신안동 7-10번지 ,진주참숯불화로구이,한식,297364.3415,188192.4415,주택가주변,128.0697954,35.18822271
1532442,폐업,19990623,20200115,28.4,경상북도 경주시 건천읍 건천리 261-8번지 ,뉴맥칸양념통닭,기타,389787.4262,262920.3619,기타,129.1015404,35.84810094
1520880,폐업,20190725,20200116,99,경상북도 포항시 북구 청하면 필화리 228-2번지 104호,전통김치찌개전문점(청하점),한식,411465.0921,302431.3204,,129.3518652,36.199453
1547557,폐업,20150514,20200116,81.78,경상북도 김천시 모암동 141-7번지 ,동이구이,한식,301357.3038,291640.0688,기타,128.1266271,36.12000287
1788369,폐업,20060208,20200116,27,경기도 여주시 홍문동 50-6번지 ,감탄떡볶이,분식,256298.2936,421725.3524,기타,127.6357324,37.29581136
1522262,폐업,20021122,20200116,144.23,경상북도 포항시 남구 이동 660-9번지 (2층) ,파피안스,경양식,410905.9265,283217.5988,주택가주변,129.3405146,36.02656369
1686046,폐업,19900809,20200116,40,경상남도 고성군 회화면 배둔리 443-6번지 ,길목식당,한식,325029.0444,173967.6146,기타,128.3713163,35.05698295
1726525,폐업,20151012,20200116,170.28,경기도 양주시 남면 신산리 324-29번지 ,산골오리,한식,197817.6438,487885.8153,기타,126.9759739,37.89360296
1690083,폐업,19941109,20200116,84.81,경상남도 하동군 화개면 부춘리 773-1번지 ,송정가든,한식,260614.6227,184335.8104,,127.6660599,35.15635023
1502211,폐업,20170609,20200116,117.3,"전라남도 무안군 삼향읍 남악리 2317번지 에드가채움주상복합아파트상가 146호,147호 ",주차장,한식,151101.8591,145598.4839,,126.4664176,34.80782635
1501966,폐업,20180220,20200116,130.26,"전라남도 무안군 삼향읍 남악리 1472번지 한양에드가 오피스텔 1차 104, 105, 114호 ",카페70,경양식,151101.7976,146190.0356,,126.4663825,34.8131584
1621074,폐업,20131016,20200116,33,경상남도 진주시 상봉동 811-6번지 1층일부 ,치킨맨,한식,297567.5636,189369.3056,기타,128.0721655,35.19880881
1622863,폐업,19810411,20200116,0,경상남도 진주시 옥봉동 806-10번지 1층 ,우일반점,중국식,299357.0661,188546.7477,,128.0917132,35.19122072
1631693,폐업,20160511,20200116,18.9,경상남도 통영시 미수동 1-4번지 ,해저터널충무할매김밥,김밥(도시락),329077.2174,149139.7703,,128.4118418,34.83274708
1595444,폐업,20031215,20200116,76.48,경상북도 의성군 단밀면 생송리 47번지 ,시치골식당,탕류(보신용),322075.1287,319089.3709,기타,128.3609735,36.36492209
1547574,폐업,19891219,20200116,90.09,경상북도 김천시 평화동 245-182번지 ,왕십리보쌈,한식,299773.6179,292163.1711,,128.1091055,36.12488014
1713550,폐업,20180116,20200116,126.95,경기도 화성시 영천동 672번지 동탄2신도시 EG the1 아파트 319동 B105호,안동소고기 장터국밥,한식,209760.2546,411942.4238,,127.110744,37.20931239
1714903,폐업,20200116,20200116,186.5,경기도 화성시 봉담읍 동화리 398-1번지 ,수촌마을 본사직영점,횟집,196089.522,413357.8471,,126.9567309,37.22210785
1660609,폐업,20180308,20200116,44,경상남도 거제시 상동동 118-2번지 신우스위트빌 ,또와분식,분식,349709.4231,152853.1625,,128.637973,34.86338265
1773114,폐업,20100712,20200116,44.8,경상남도 창원시 진해구 석동 663-5번지 108호,본죽&비빔밥(진해자은점),한식,355511.5145,185159.3703,,128.7074318,35.15358425
1773791,폐업,20080709,20200116,46.84,경상남도 창원시 마산회원구 양덕동 74-1번지 ,영경이네,한식,343717.4244,193645.9757,,128.579524,35.23180221
1669615,폐업,20160421,20200116,68.87,경상남도 양산시 물금읍 가촌리 1301-4번지 ,바다마을,식육(숯불구이),382372.0674,203164.6894,,129.0060452,35.31126705
1631342,폐업,20160811,20200116,40.5,경상남도 통영시 정량동 1369-2번지 ,섬할매곰장어,한식,330990.7145,150465.7288,,128.4329607,34.8444513
1672276,폐업,20051025,20200116,66,경상남도 양산시 평산동 0번지 토지구획정리사업지구 24B 3L ,장모님돼지국밥,한식,,,,inf,inf
1533987,폐업,19991209,20200116,63.4,경상북도 경주시 황성동 142-3번지 ,부일식당,한식,400365.3497,265579.9857,아파트지역,129.2192171,35.86995009
1554636,폐업,20180712,20200116,155.5,경상북도 구미시 장천면 하장리 500-2번지 1층 ,천생산식육식당,식육(숯불구이),334484.3156,293137.0218,,128.4947423,36.12946889
1662480,폐업,19890829,20200116,33,경상남도 거제시 능포동 680-7번지 (110호) ,곰분홍,식육(숯불구이),358277.7791,154332.4638,,128.7319156,34.87541413
1707609,폐업,20160922,20200116,153.36,경기도 화성시 서신면 광평리 353-7번지 1층전체 ,숯향기,식육(숯불구이),172408.7065,408906.6473,,126.6900801,37.18159979
1708419,폐업,20070613,20200116,30.43,경기도 화성시 영천동 685-3번지 1층일부호,선호식당,한식,209835.3069,411833.566,기타,127.111588,37.20833075
1534045,폐업,20040824,20200116,189.9,경상북도 경주시 외동읍 문산리 827번지 ,우리농원,한식,410700.5572,242936.5683,기타,129.3276167,35.66387602
1516246,폐업,20170913,20200116,45,경상북도 포항시 북구 득량동 146-3번지 외1필지 1층 ,자담치킨,호프/통닭,411704.2251,283290.6714,,129.3493835,36.02704867
1572304,폐업,20100916,20200116,104.82,경상북도 영주시 휴천동 491-14번지 ,육거리숯불촌,식육(숯불구이),344485.3949,368693.5747,학교정화(상대),128.6198921,36.8086458
1752864,폐업,19891016,20200116,59.74,경상남도 창원시 마산회원구 합성동 99-8번지 ,노다지식당,횟집,343817.9906,194303.6917,기타,128.5807432,35.23771382
1531098,폐업,20130305,20200117,111.02,경상북도 경주시 동천동 915-9번지 ,최고집사랑하면,한식,401337.3992,263058.4807,주택가주변,129.2293365,35.84704316
1571823,폐업,20021127,20200117,69.84,경상북도 영주시 휴천동 315-47번지 ,안전지대식당,한식,345018.688,368665.6505,,128.6258606,36.80831281
1654285,폐업,20110706,20200117,25.08,경상남도 김해시 부원동 836-1번지 ,무진장추어탕,한식,371176.2987,194044.8055,,128.8811059,35.23108812
1594132,폐업,19960118,20200117,119.34,경상북도 경산시 와촌면 신한리 276-3번지 ,공주식당,한식,361682.7364,274718.0995,,128.7929948,35.95940865
1687266,폐업,20021010,20200117,40.36,경상남도 남해군 미조면 미조리 97번지 ,오다가다,기타,295882.1411,135248.5744,,128.0474459,34.71121678
1654496,폐업,20111125,20200117,54.8,경상남도 김해시 삼계동 1462-2번지 ,더치페이,한식,370149.0843,197569.0815,,128.8705565,35.26301159
1550319,폐업,20000311,20200117,109.9,경상북도 안동시 서부동 178-4번지 ,알천안동찜닭,통닭(치킨),354576.7264,341912.1255,,128.7275295,36.56582964
1500375,폐업,20160620,20200117,49.2,전라남도 영암군 시종면 만수리 939-14번지 1층 ,작은술집,식육(숯불구이),164110.5887,152091.1176,,126.6083047,34.86689166
1692669,폐업,20190531,20200117,145.55,경상남도 함양군 함양읍 이은리 262번지 ,규리 오리 이야기,한식,266002.8302,224037.5594,,127.728389,35.51382573
1531113,폐업,20081105,20200117,0,경상북도 경주시 건천읍 건천리 168-6번지 ,실비식당,정종/대포집/소주방,389854.6417,263341.7048,,129.1023841,35.85188273
1651521,폐업,20180410,20200117,215.34,"경상남도 김해시 동상동 980-11번지 외2필지, 2층 ",유라시아,"외국음식전문점(인도,태국등)",371313.6886,194455.0925,,128.8826997,35.23476077
1572358,폐업,20171011,20200117,81.75,경상북도 영주시 휴천동 412-25번지 ,명가중화요리,중국식,345349.1374,368546.6436,학교정화(상대),128.6295396,36.80719024
1717291,폐업,20170529,20200117,48.25,경기도 광주시 장지동 42-4번지 대광프라자 1층 ,본죽,한식,221626.5014,432700.3337,,127.2450228,37.39614683
1534607,폐업,19911204,20200117,0,경상북도 경주시 황오동 134-1번지 ,경주시니어클럽(해오름),분식,400275.6831,262636.713,,129.2174869,35.84346207
1657634,폐업,20060310,20200117,66.72,경상남도 밀양시 단장면 고례리 1498-4번지 ,농암대,한식,374974.6813,222973.716,,128.9289944,35.49102906
1501555,폐업,20151215,20200117,96.9,전라남도 무안군 삼향읍 남악리 2132번지 덕양프라자 1층 101호,태호식당,한식,150855.0518,146230.3945,,126.4636834,34.8135103
1673480,폐업,20181018,20200117,114.02,경상남도 양산시 물금읍 범어리 2683-14번지 ,시그널1029,호프/통닭,382765.1339,205274.7913,,129.010835,35.33020262
1547184,폐업,20151211,20200117,137.6,"경상북도 김천시 율곡동 780번지 율곡스퀘어3 214,215호",사조회참치혁신점,횟집,306462.3572,291474.9809,기타,128.1832986,36.11796948
1511028,폐업,20190201,20200117,53.46,전라남도 진도군 의신면 돈지리 623-4번지 ,나그네 포차,정종/대포집/소주방,133933.1952,104855.0464,주택가주변,126.2819741,34.43961081
1752736,폐업,20191011,20200117,30.4,경상남도 창원시 마산회원구 회원동 56-8번지 ,정(情)찌지미,한식,343037.7573,191906.2775,,128.5717584,35.21622452
1669358,폐업,20171110,20200117,90.45,경상남도 양산시 동면 석산리 1475-8번지 1층 ,붐비어,기타,384059.8096,203562.6679,,129.0246815,35.31454295
1596651,폐업,19850330,20200117,0,경상북도 청송군 현동면 도평리 718-1번지 ,일신식당,한식,381257.2737,311835.049,,129.0183937,36.29026905
1598420,폐업,20171120,20200117,0,경상북도 영덕군 영해면 성내리 467-8번지 ,마루식당,한식,415423.5801,340326.4216,,129.4063244,36.53978078
1500191,폐업,20181114,20200117,38.4,전라남도 영암군 삼호읍 용앙리 222-9번지 종원아파트 ,오다가다,한식,151757.0588,138915.8552,,126.4739613,34.74762221
1685082,폐업,20080903,20200117,123.82,경상남도 고성군 회화면 배둔리 1288-74번지 103호,용아밥한번묵자,호프/통닭,325055.3112,173935.7882,,128.3715993,35.05669291
1789164,폐업,20110520,20200117,117.1,경기도 여주시 강천면 도전리 1249번지 ,밤산골 송어횟집,횟집,267945.1039,422613.4614,,127.7671584,37.3030361
1783609,폐업,20190108,20200117,42.32,세종특별자치시 나성동 796번지 조이타워 ,신숯불닭갈비 앤 생갈비,한식,223073.8575,332159.6974,,127.2583095,36.49016553
1613133,폐업,20000303,20200117,334,경상북도 울진군 울진읍 연지리 109-3번지 (2층) ,장수가든예식뷔페,뷔페식,414478.2706,390417.6955,결혼예식장주변,129.4098456,36.99097406
1610011,폐업,20011204,20200117,52.34,경상북도 예천군 예천읍 남본리 222-23번지 ,만당,호프/통닭,329926.0131,351424.9005,주택가주변,128.4538572,36.65519322
1660619,폐업,20170621,20200117,35.1,경상남도 거제시 사등면 덕호리 138-12번지 ,짠포차,정종/대포집/소주방,335129.8072,154872.1227,주택가주변,128.4789112,34.88361633
1735378,폐업,20140626,20200117,50.13,경기도 포천시 영북면 운천리 505-45번지 ,굽네치킨 운천점,통닭(치킨),223943.8839,509890.3988,,127.2737283,38.09153485
1609560,폐업,19800826,20200117,48,경상북도 예천군 호명면 오천리 151-2번지 ,호명식당,한식,331388.5698,344620.0004,기타,128.4690466,36.59369166
1713471,폐업,20180712,20200120,45.79,경기도 화성시 새솔동 0번지 송산그린시티 이지더원 레이크뷰 ,참맛치킨꿀맛닭강정,호프/통닭,,,,inf,inf
1560188,폐업,20160624,20200120,189.6,경상북도 구미시 봉곡동 399-2번지 1층 ,행복대구탕,기타,318005.8989,295027.7783,,128.3120184,36.14864594
1671232,폐업,20081007,20200120,293.35,경상남도 양산시 덕계동 1333번지 (1층) ,경주축산한우셀프,식육(숯불구이),394395.5397,209756.8105,,129.1397318,35.36837912
1537271,폐업,20161014,20200120,37.8,경상북도 경주시 천북면 동산리 441-1번지 ,시루 콩나물꾹,한식,404715.0214,268541.2074,기타,129.2681026,35.89571861
1715681,폐업,19960805,20200120,27.36,경기도 광주시 오포읍 양벌리 605-5번지 1층 ,먹고보세순애야,한식,221827.0944,429949.2831,,127.2472073,37.37135494
1707008,폐업,20190610,20200120,30.26,경기도 화성시 진안동 884-10번지 ,봄봄키친,경양식,203489.1347,412210.9319,,127.0400989,37.21177584
1537800,폐업,20170418,20200120,104,경상북도 경주시 감포읍 나정리 71-5번지 ,캐스팅,한식,425081.8636,256409.8348,주택가주변,129.4900751,35.78202047
1535863,폐업,20180104,20200120,129.03,경상북도 경주시 신평동 370번지 경주힐튼호텔/선재현대미술관 ,슈만과클라라(보문점),패밀리레스트랑,406465.8783,262473.4944,,129.2859107,35.84070963
1548195,폐업,20090618,20200120,272.93,경상북도 안동시 서후면 명리 423번지 ,학가산온천식당,한식,347425.558,344367.0642,,128.648146,36.58907248
1661064,폐업,20111004,20200120,100.87,경상남도 거제시 장평동 1201-1번지 (1층) ,술의향기,정종/대포집/소주방,347515.171,156200.766,학교정화(상대),128.6145754,34.89386635
1706571,폐업,20161222,20200120,124.66,경기도 화성시 향남읍 행정리 458-10번지 1층 ,대박산낙지마을향남점,한식,192265.4383,402608.3532,,126.9137561,37.12522565
1771053,폐업,20160127,20200120,121.03,경상남도 창원시 성산구 상남동 34-10번지 아모르빌딩 1층 102호 ,왕돈갈비,한식,352993.3338,192549.6896,,128.6811772,35.22055414
1554628,폐업,20180201,20200120,58.3,경상북도 구미시 옥계동 891-5번지 1층 ,헬로베트남쌀국수,"외국음식전문점(인도,태국등)",327707.8382,294058.2893,,128.4196353,36.13868352
1706788,폐업,20170407,20200120,131.38,경기도 화성시 우정읍 매향리 76-3번지 ,매향리감자탕,한식,178472.7917,394707.8003,,126.7587771,37.05382098
1576635,폐업,20170201,20200120,32.92,경상북도 영천시 문외동 189-7번지 ,오정빈집밥,한식,374554.5185,276288.2617,주택가주변,128.9359484,35.97133726
1574653,폐업,20140915,20200120,38,경상북도 영주시 하망동 328-52번지 ,대동강식당,탕류(보신용),345100.6764,370518.2119,학교정화(상대),128.627132,36.82498703
1593916,폐업,20070323,20200120,174.8,경상북도 경산시 사정동 235번지 ,성암산오리,한식,355645.2012,258663.6519,주택가주변,128.7229649,35.81576455
1717170,폐업,20170710,20200120,30.4,경기도 광주시 오포읍 양벌리 562-18번지 로얄팰리스 102동 104호 1층 ,해피수제왕돈까스앤스파게티,경양식,221865.0409,430103.5419,,127.2476402,37.37274394
1772243,폐업,20180418,20200120,54.6,경상남도 창원시 마산합포구 진동면 교동리 706-4번지 스마트빌 ,맛소반,한식,335961.67,180884.1221,,128.4922536,35.11789262
1767604,폐업,20080305,20200120,39,경상남도 창원시 성산구 상남동 45-1번지 성원종합상가 4층 418-1호 ,백두대간 상남점,호프/통닭,353991.9298,192136.2332,아파트지역,128.6920635,35.21667645
1619863,폐업,20160504,20200120,43.38,경상남도 진주시 하대동 107-20번지 1층일부 ,대박수제돈가스,경양식,302285.0126,188312.4476,기타,128.1238266,35.18881562
1651898,폐업,20170717,20200120,83.78,경상남도 김해시 동상동 921-1번지 ,야미가,기타,371409.6706,194498.7051,,128.8837627,35.23513727
1511879,폐업,20110726,20200120,59.6,전라남도 신안군 비금면 덕산리 29-1번지 ,신세기,호프/통닭,101675.6225,140133.9179,기타,125.9269543,34.75500398
1774645,폐업,19950421,20200120,113.5,경상남도 창원시 마산합포구 예곡동 30-8번지 ,온달정,한식,341527.235,186636.8599,,128.5542703,35.16896014
1520025,폐업,20110425,20200120,49.5,경상북도 포항시 남구 상도동 605-12번지 (1층) ,고기면 국수리,식육(숯불구이),411971.6421,281793.0868,주택가주변,129.3519472,36.01350535
1615734,폐업,20150202,20200120,19.34,경상남도 진주시 상봉동 1105-16번지 1층일부 ,킹스테이크앤퀸쥬시,경양식,297253.1516,189187.4011,기타,128.0686921,35.19719997
1629261,폐업,20060331,20200120,42,경상남도 통영시 봉평동 226-5번지 광우주택상가 103호,불타는돼지갈비,한식,329437.6626,148290.8129,,128.4156502,34.82505115
1560370,폐업,20000630,20200120,82.17,경상북도 구미시 신평동 141-17번지 ,냉큼오시오신평점,경양식,322456.6823,292156.4565,,128.3610145,36.12222536
1647636,폐업,20181108,20200120,39.14,경상남도 김해시 대청동 314-4번지 104호,다이꼬지,일식,364244.136,189560.9584,,128.8041,35.19185145
1769150,폐업,20101019,20200120,88.8,경상남도 창원시 마산합포구 동성동 315-1번지 (지상3층) ,연바,기타,343709.047,190471.1718,,128.5788784,35.20319832
1660301,폐업,20170315,20200120,86.03,경상남도 거제시 아주동 1683-2번지 명주빌딩 ,아주라멘,일식,354060.1765,153374.9948,,128.6856291,34.86743492
1620657,폐업,19940926,20200120,14,경상남도 진주시 상평동 220-133번지 번지(1층 일부) ,다온,한식,300832.1132,187016.3129,주택가주변,128.1077191,35.17728184
1571914,폐업,20031013,20200120,192.68,경상북도 영주시 휴천동 708-9번지 외1필지 ,매운탕식당,탕류(보신용),345135.2477,369954.559,,128.6274119,36.81990469
1672378,폐업,20100211,20200120,104.04,경상남도 양산시 물금읍 범어리 2685-9번지 (1층) ,꾸이점빵,한식,382748.3661,205195.2345,,129.010633,35.32948906
1629832,폐업,20010724,20200120,59.46,경상남도 통영시 미수동 589-1번지 대우2차임대아파트상가 103호,띠아모,한식,327990.7214,148161.5121,기타,128.3998187,34.82406876
1519868,폐업,20051011,20200121,66.21,"경상북도 포항시 남구 오천읍 문덕리 347-4번지 , 1층 국민드림빌3차 101동 상가3호",와따부대찌개,기타,416752.351,275764.0213,,129.4032857,35.9581669
1591724,폐업,20180212,20200121,46.59,경상북도 경산시 옥산동 852-10번지 ,프로닭경산점,분식,355518.5186,259564.5945,학교정화(상대),128.7217389,35.82390074
1622589,폐업,20190326,20200121,48.71,경상남도 진주시 가좌동 817-5번지 1층 일부 ,우리집국수,기타,300674.7656,185121.1876,,128.1057611,35.16021902
1521437,폐업,20121227,20200121,48.76,경상북도 포항시 남구 상도동 582번지 밸류플러스 ,충무로 왕돈까스 원조 전주식객,분식,411699.7165,281700.6209,기타,129.3489086,36.01273177
1547962,폐업,20031215,20200121,81,경상북도 안동시 당북동 48-24번지 ,가보자소머리국밥,한식,353779.2449,341716.2108,기타,128.7185856,36.56419357
1557463,폐업,19970122,20200121,38.22,경상북도 구미시 고아읍 문성리 163-4번지 1층 ,문성수타손짜장,중국식,321777.9555,296619.8921,,128.3541675,36.16252421
1706001,폐업,20160804,20200121,136.22,경기도 화성시 향남읍 하길리 1457-9번지 101호 ,소담수제비,분식,192403.8616,401701.8653,,126.915323,37.11705883
1783613,폐업,20190401,20200121,45.87,세종특별자치시 보람동 700-76번지 위너스타워 ,바베큐파족 보람점,한식,225775.2552,330675.0583,,127.2884083,36.47671812
